s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 2.9941666E+002, 1.3562649E+001,-3.3584714E+000,-1.7691461E+001, 1.4286624E+000, 1.5726054E-001, 0.0000000E+000, 0.0000000E+000,-5.7288100E+000,-5.9013605E+000, 4.9942897E-004, 4.9942897E-004
 3.0000098E+002, 1.2513801E+001,-2.8804716E+000,-1.4020091E+001, 1.5026273E+000, 1.5078524E-001, 0.0000000E+000, 0.0000000E+000,-2.2365621E+000,-2.7333488E+000, 4.8584006E-004, 4.8584006E-004
 3.0060977E+002, 1.2061712E+001,-2.9246752E+000,-1.2564182E+001, 1.5114975E+000, 1.6980659E-001, 0.0000000E+000, 0.0000000E+000,-1.3402154E+000,-1.7458411E+000, 4.7101842E-004, 4.7101842E-004
 3.0120639E+002, 1.1093452E+001,-2.4678937E+000,-1.2049721E+001, 1.5154401E+000, 1.5326028E-001, 0.0000000E+000, 0.0000000E+000,-1.2927741E+000,-1.7554620E+000, 5.8271948E-004, 5.8271948E-004
 3.0180908E+002, 1.2146626E+001,-2.9256726E+000,-1.1052749E+001, 1.4872688E+000, 1.6244782E-001, 0.0000000E+000, 0.0000000E+000, 1.9546754E-001,-1.8207925E-001, 5.9399155E-004, 5.9399155E-004
 3.0241177E+002, 1.2399452E+001,-3.0924531E+000,-1.0884868E+001, 1.4451004E+000, 1.8888880E-001, 0.0000000E+000, 0.0000000E+000, 4.8121431E-001, 5.6120146E-002, 5.8090728E-004, 5.8090728E-004
 3.0300006E+002, 4.2153493E+001,-1.1339101E+001,-2.0203359E+000, 1.4369475E+000, 1.4497987E+000, 0.0000000E+000, 0.0000000E+000, 2.9051200E+001, 3.1680803E+001, 3.2364317E-003, 3.2364317E-003
 3.0360287E+002, 9.4550491E+001,-2.5017982E+001,-1.7951349E+001, 2.4887890E-001, 1.0370723E+000, 0.0000000E+000, 0.0000000E+000, 5.3939865E+001, 5.2867112E+001, 2.4533777E-003, 2.4533777E-003
 3.0421555E+002, 3.4644205E+001,-8.6733622E+000,-5.6231433E+001,-1.1347635E+000, 3.3299898E-001, 0.0000000E+000, 0.0000000E+000,-3.0165036E+001,-3.1062356E+001, 1.2695951E-003, 1.2695951E-003
 3.0480673E+002, 1.7869000E+001,-4.1907918E+000,-3.8664468E+001, 3.8903528E-001, 1.5846510E-001, 0.0000000E+000, 0.0000000E+000,-2.4128016E+001,-2.4438760E+001, 6.7113931E-004, 6.7113931E-004
 3.0540753E+002, 1.3621991E+001,-3.1642412E+000,-2.3891399E+001, 8.3314500E-001, 1.5452307E-001, 0.0000000E+000, 0.0000000E+000,-1.1976695E+001,-1.2445981E+001, 6.5015230E-004, 6.5015230E-004
 3.0601828E+002, 2.3626494E+001,-5.9033016E+000,-1.3760808E+001, 1.3336247E+000, 9.9185841E-001, 0.0000000E+000, 0.0000000E+000, 4.5890417E+000, 6.2878680E+000, 2.0344864E-003, 2.0344864E-003
 3.0660706E+002, 1.2588578E+002,-3.5283470E+001,-1.1028821E+001, 5.9491106E-001, 1.4646886E+000, 0.0000000E+000, 0.0000000E+000, 8.0541089E+001, 8.1633088E+001, 6.3977036E-003, 6.3977036E-003
 3.0720477E+002, 6.8524198E+001,-1.7734403E+001,-6.4316608E+001,-2.9324851E+000, 7.7267326E-001, 0.0000000E+000, 0.0000000E+000,-1.3822301E+001,-1.5686624E+001, 2.3826035E-003, 2.3826035E-003
 3.0781021E+002, 8.9578376E+001,-2.4322921E+001,-5.9941027E+001,-7.1289933E-001, 2.1326033E+000, 0.0000000E+000, 0.0000000E+000, 5.7623937E+000, 6.7341324E+000, 4.3596288E-003, 4.3596288E-003
 3.0840067E+002, 9.6059787E+001,-2.5496541E+001,-5.0507373E+001,-2.0278836E+000, 8.3664307E-001, 0.0000000E+000, 0.0000000E+000, 2.0023513E+001, 1.8864633E+001, 3.3079250E-003, 3.3079250E-003
 3.0901187E+002, 5.6374960E+001,-1.4634554E+001,-7.1523984E+001,-2.1228295E+000, 4.7403431E-001, 0.0000000E+000, 0.0000000E+000,-3.0424017E+001,-3.1432373E+001, 1.7300440E-003, 1.7300440E-003
 3.0960834E+002, 3.8855538E+001,-1.0113838E+001,-4.8923255E+001,-4.3436801E-001, 3.2687921E-001, 0.0000000E+000, 0.0000000E+000,-1.9714325E+001,-2.0289043E+001, 1.3336940E-003, 1.3336940E-003
 3.1020245E+002, 3.4113484E+001,-8.6478442E+000,-4.2462243E+001, 2.1537207E-001, 2.9901543E-001, 0.0000000E+000, 0.0000000E+000,-1.6012081E+001,-1.6482216E+001, 1.1647291E-003, 1.1647291E-003
 3.1081296E+002, 2.7363340E+001,-6.6793172E+000,-3.4236434E+001, 5.3572374E-001, 2.2779276E-001, 0.0000000E+000, 0.0000000E+000,-1.2324425E+001,-1.2788894E+001, 9.3854476E-004, 9.3854476E-004
 3.1142322E+002, 2.8246420E+001,-7.1910408E+000,-2.4052857E+001, 8.1547642E-001, 2.5903177E-001, 0.0000000E+000, 0.0000000E+000,-2.0224108E+000,-1.9229691E+000, 1.4641185E-003, 1.4641185E-003
 3.1200256E+002, 6.2194421E+001,-1.8093240E+001,-2.0503434E+001, 7.5530168E-001, 5.4375085E-001, 0.0000000E+000, 0.0000000E+000, 2.3645695E+001, 2.4896800E+001, 3.0133082E-003, 3.0133082E-003
 3.1261121E+002, 6.9256041E+001,-1.8225074E+001,-3.5736929E+001,-1.9280852E-001, 6.0410144E-001, 0.0000000E+000, 0.0000000E+000, 1.7131887E+001, 1.5705331E+001, 2.0983725E-003, 2.0983725E-003
 3.1321152E+002, 6.6143114E+001,-1.8849402E+001,-4.0556665E+001,-5.9805609E-001, 5.4328770E-001, 0.0000000E+000, 0.0000000E+000, 5.4514838E+000, 6.6822780E+000, 2.6594823E-003, 2.6594823E-003
 3.1380627E+002, 7.4500178E+001,-2.0023980E+001,-5.2066228E+001,-1.0366843E+000, 5.7321818E-001, 0.0000000E+000, 0.0000000E+000, 4.6728670E+000, 1.9465042E+000, 1.9007806E-003, 1.9007806E-003
 3.1441052E+002, 3.7790298E+001,-9.5516808E+000,-4.8720515E+001,-8.8252873E-001, 3.2985278E-001, 0.0000000E+000, 0.0000000E+000,-2.0748320E+001,-2.1034573E+001, 1.2469156E-003, 1.2469156E-003
 3.1501654E+002, 2.4699052E+001,-6.0289642E+000,-4.3912610E+001, 7.4704339E-002, 1.8281212E-001, 0.0000000E+000, 0.0000000E+000,-2.4162978E+001,-2.4985006E+001, 8.0600627E-004, 8.0600627E-004
 3.1561307E+002, 2.7370292E+001,-7.4714127E+000,-2.9190661E+001, 4.7620084E-001, 2.0994282E-001, 0.0000000E+000, 0.0000000E+000,-8.7669653E+000,-8.6056379E+000, 8.1441752E-004, 8.1441752E-004
 3.1620792E+002, 3.1152856E+001,-7.9141605E+000,-2.3217724E+001, 7.7257169E-001, 2.7855904E-001, 0.0000000E+000, 0.0000000E+000, 1.6543284E+000, 1.0721017E+000, 1.0474930E-003, 1.0474930E-003
 3.1680347E+002, 1.6422469E+001,-3.7492606E+000,-2.4366395E+001, 7.5396492E-001, 1.4229162E-001, 0.0000000E+000, 0.0000000E+000,-1.0057917E+001,-1.0796930E+001, 6.6924496E-004, 6.6924496E-004
 3.1740372E+002, 1.3105798E+001,-3.0930512E+000,-1.8893033E+001, 9.0421239E-001, 1.2677723E-001, 0.0000000E+000, 0.0000000E+000,-7.4574553E+000,-7.8492966E+000, 6.2495199E-004, 6.2495199E-004
 3.1802170E+002, 1.3774999E+001,-3.3355227E+000,-1.6488926E+001, 1.1467798E+000, 1.3844097E-001, 0.0000000E+000, 0.0000000E+000,-4.4152914E+000,-4.7642295E+000, 6.3083726E-004, 6.3083726E-004
 3.1860718E+002, 1.3196838E+001,-3.1460310E+000,-1.3868364E+001, 1.2676524E+000, 1.3822043E-001, 0.0000000E+000, 0.0000000E+000,-2.1042281E+000,-2.4116833E+000, 6.7929436E-004, 6.7929436E-004
 3.1922516E+002, 1.3881340E+001,-3.5318402E+000,-1.1443092E+001, 1.1777563E+000, 1.3412541E-001, 0.0000000E+000, 0.0000000E+000, 6.3329972E-001, 2.1828940E-001, 6.4969324E-004, 6.4969324E-004
 3.1981061E+002, 1.2959932E+001,-3.5056346E+000,-1.2718055E+001, 1.1951809E+000, 1.6044380E-001, 0.0000000E+000, 0.0000000E+000,-1.6287463E+000,-1.9081328E+000, 7.9307603E-004, 7.9307603E-004
 3.2042862E+002, 9.7424379E+000,-2.2110865E+000,-1.3567053E+001, 1.2395157E+000, 1.1067426E-001, 0.0000000E+000, 0.0000000E+000,-4.1758198E+000,-4.6855120E+000, 6.1146162E-004, 6.1146162E-004
 3.2101407E+002, 9.0115671E+000,-1.8884185E+000,-1.1567253E+001, 1.3159439E+000, 1.1536339E-001, 0.0000000E+000, 0.0000000E+000,-2.6190159E+000,-3.0127973E+000, 6.1414129E-004, 6.1414129E-004
 3.2161255E+002, 1.0923557E+001,-2.5956784E+000,-1.1136341E+001, 1.3218723E+000, 1.2937544E-001, 0.0000000E+000, 0.0000000E+000,-9.9731708E-001,-1.3572154E+000, 8.5687899E-004, 8.5687899E-004
 3.2222076E+002, 1.1084331E+001,-2.5704269E+000,-1.1360753E+001, 1.2948799E+000, 1.1359583E-001, 0.0000000E+000, 0.0000000E+000,-1.1187365E+000,-1.4383735E+000, 6.0005591E-004, 6.0005591E-004
 3.2280988E+002, 1.3708612E+001,-3.5009670E+000,-1.0998611E+001, 1.1885750E+000, 1.3140473E-001, 0.0000000E+000, 0.0000000E+000, 8.0607677E-001, 5.2901410E-001, 6.0306462E-004, 6.0306462E-004
 3.2341693E+002, 1.4283514E+001,-3.6628289E+000,-9.8622171E+000, 1.0921140E+000, 1.5765697E-001, 0.0000000E+000, 0.0000000E+000, 2.2445206E+000, 2.0082386E+000, 7.6204770E-004, 7.6204770E-004
 3.2400870E+002, 2.5131652E+001,-8.3072873E+000,-1.4553693E+000, 1.1595600E+000, 4.4356946E-001, 0.0000000E+000, 0.0000000E+000, 1.4352106E+001, 1.6972125E+001, 3.6208135E-003, 3.6208135E-003
 3.2460165E+002, 1.2888985E+002,-3.6516942E+001,-6.0889995E+000, 8.4038681E-002, 1.0132271E+000, 0.0000000E+000, 0.0000000E+000, 8.6068146E+001, 8.7381175E+001, 6.2818170E-003, 6.2818170E-003
 3.2521680E+002, 6.4232383E+001,-1.6896738E+001,-5.4603936E+001,-2.9751164E+000, 4.2500374E-001, 0.0000000E+000, 0.0000000E+000,-8.2371311E+000,-9.8184030E+000, 1.9206527E-003, 1.9206527E-003
 3.2581317E+002, 4.8453013E+001,-1.2979994E+001,-5.3302633E+001,-1.3453811E+000, 4.0782998E-001, 0.0000000E+000, 0.0000000E+000,-1.8274956E+001,-1.8767165E+001, 1.6312563E-003, 1.6312563E-003
 3.2640631E+002, 3.7354612E+001,-9.7035979E+000,-4.6470409E+001,-6.1920235E-001, 2.9091421E-001, 0.0000000E+000, 0.0000000E+000,-1.8507512E+001,-1.9147683E+001, 1.2563923E-003, 1.2563923E-003
 3.2701859E+002, 3.1010238E+001,-7.5744756E+000,-3.5209849E+001,-8.0831979E-002, 2.6203083E-001, 0.0000000E+000, 0.0000000E+000,-1.1448860E+001,-1.1592888E+001, 1.1977495E-003, 1.1977495E-003
 3.2760977E+002, 9.7212152E+001,-2.7785709E+001,-1.7324679E+001,-9.6100536E-003, 1.3442414E+000, 0.0000000E+000, 0.0000000E+000, 5.0448080E+001, 5.3436395E+001, 6.8145824E-003, 6.8145824E-003
 3.2820102E+002, 1.4694473E+002,-3.9839412E+001,-6.0110282E+001,-3.4631509E+000, 1.4702600E+000, 0.0000000E+000, 0.0000000E+000, 4.7738783E+001, 4.5002141E+001, 3.8578263E-003, 3.8578263E-003
 3.2881702E+002, 5.2228761E+001,-1.4320379E+001,-9.1206059E+001,-3.1799417E+000, 4.1227814E-001, 0.0000000E+000, 0.0000000E+000,-5.5867109E+001,-5.6065340E+001, 1.6713545E-003, 1.6713545E-003
 3.2940771E+002, 5.0858572E+001,-1.3296071E+001,-5.2596685E+001,-7.1180120E-001, 4.2010679E-001, 0.0000000E+000, 0.0000000E+000,-1.5009114E+001,-1.5325878E+001, 1.6078054E-003, 1.6078054E-003
 3.3000278E+002, 3.6053094E+001,-9.3885783E+000,-3.9398132E+001,-2.8931002E-001, 2.7752332E-001, 0.0000000E+000, 0.0000000E+000,-1.2057884E+001,-1.2745403E+001, 1.1921205E-003, 1.1921205E-003
 3.3062045E+002, 3.5015246E+001,-9.1206466E+000,-3.4807703E+001, 2.7716903E-001, 3.0457511E-001, 0.0000000E+000, 0.0000000E+000,-8.0979646E+000,-8.3313603E+000, 1.2538075E-003, 1.2538075E-003
 3.3121606E+002, 3.2142438E+001,-8.1584859E+000,-3.0086247E+001, 2.9889956E-001, 2.7066691E-001, 0.0000000E+000, 0.0000000E+000,-4.9406047E+000,-5.5327292E+000, 1.1410683E-003, 1.1410683E-003
 3.3181168E+002, 2.7347468E+001,-6.7456622E+000,-3.2145818E+001, 4.6194901E-001, 2.0948585E-001, 0.0000000E+000, 0.0000000E+000,-1.0284598E+001,-1.0872578E+001, 9.1766714E-004, 9.1766714E-004
 3.3240726E+002, 2.4006793E+001,-5.9121217E+000,-2.3601707E+001, 7.4676027E-001, 1.8060024E-001, 0.0000000E+000, 0.0000000E+000,-4.2162654E+000,-4.5796748E+000, 8.0962413E-004, 8.0962413E-004
 3.3300510E+002, 2.2660283E+001,-5.6682004E+000,-2.1059265E+001, 7.7782103E-001, 1.8427896E-001, 0.0000000E+000, 0.0000000E+000,-2.5360626E+000,-3.1050820E+000, 8.1370356E-004, 8.1370356E-004
 3.3361172E+002, 2.5579975E+001,-6.8199532E+000,-2.1874670E+001, 9.0307359E-001, 6.5133646E-001, 0.0000000E+000, 0.0000000E+000,-1.8785091E+000,-1.5602375E+000, 1.1077108E-003, 1.1077108E-003
 3.3420953E+002, 9.3889754E+001,-2.5740941E+001,-1.5853565E+001, 7.4073265E-001, 1.6368945E+000, 0.0000000E+000, 0.0000000E+000, 5.4275472E+001, 5.4672875E+001, 3.8919247E-003, 3.8919247E-003
 3.3480762E+002, 5.5053528E+001,-1.3649972E+001,-4.4490264E+001,-1.3070890E+000, 4.8645644E-001, 0.0000000E+000, 0.0000000E+000,-2.1067098E+000,-3.9073401E+000, 1.8111175E-003, 1.8111175E-003
 3.3541400E+002, 3.8608006E+001,-9.9759130E+000,-5.2265443E+001,-5.3810934E-001, 3.4431406E-001, 0.0000000E+000, 0.0000000E+000,-2.3290008E+001,-2.3827146E+001, 1.3984418E-003, 1.3984418E-003
 3.3600797E+002, 4.0040319E+001,-1.0498712E+001,-3.3938265E+001, 2.3477795E-001, 8.1797338E-001, 0.0000000E+000, 0.0000000E+000,-3.7058221E+000,-3.3439060E+000, 1.6550790E-003, 1.6550790E-003
 3.3660358E+002, 9.7187019E+001,-2.6547226E+001,-2.5221678E+001, 2.4651963E-001, 1.7721820E+000, 0.0000000E+000, 0.0000000E+000, 4.6982693E+001, 4.7436817E+001, 4.5353799E-003, 4.5353799E-003
 3.3721613E+002, 5.6775470E+001,-1.4359829E+001,-5.2533918E+001,-1.4869181E+000, 4.8875971E-001, 0.0000000E+000, 0.0000000E+000,-9.5171994E+000,-1.1116435E+001, 1.8823554E-003, 1.8823554E-003
 3.3780484E+002, 3.9768906E+001,-1.0473892E+001,-5.8323142E+001,-7.3199288E-001, 3.5936797E-001, 0.0000000E+000, 0.0000000E+000,-2.8868525E+001,-2.9400753E+001, 1.5538623E-003, 1.5538623E-003
 3.3841736E+002, 3.6136989E+001,-9.3198892E+000,-3.6159513E+001,-1.7849650E-002, 2.9183580E-001, 0.0000000E+000, 0.0000000E+000,-8.8778456E+000,-9.0684268E+000, 1.2776988E-003, 1.2776988E-003
 3.3901016E+002, 3.8356903E+001,-1.0071121E+001,-2.8061522E+001, 3.3450111E-001, 3.5612457E-001, 0.0000000E+000, 0.0000000E+000, 1.5123758E+000, 9.1488569E-001, 1.4234095E-003, 1.4234095E-003
 3.3960483E+002, 6.6301273E+001,-1.6646880E+001,-3.0121007E+001, 4.4662265E-001, 1.9635601E+000, 0.0000000E+000, 0.0000000E+000, 2.0489855E+001, 2.1943569E+001, 3.5077786E-003, 3.5077786E-003
 3.4020642E+002, 7.8390939E+001,-2.1157945E+001,-4.3046131E+001,-7.4619907E-001, 6.9539953E-001, 0.0000000E+000, 0.0000000E+000, 1.5806762E+001, 1.4136064E+001, 2.3226581E-003, 2.3226581E-003
 3.4081180E+002, 5.2075642E+001,-1.3504329E+001,-5.9522689E+001,-1.4111176E+000, 4.5841100E-001, 0.0000000E+000, 0.0000000E+000,-2.0700675E+001,-2.1904083E+001, 1.8437980E-003, 1.8437980E-003
 3.4141156E+002, 5.5021729E+001,-1.4462246E+001,-4.1863057E+001,-2.6697199E-001, 4.9731318E-001, 0.0000000E+000, 0.0000000E+000,-9.2647318E-001,-1.0732336E+000, 1.8501369E-003, 1.8501369E-003
 3.4201382E+002, 3.4120680E+001,-8.3674994E+000,-3.8532895E+001,-3.3493689E-002, 2.6744775E-001, 0.0000000E+000, 0.0000000E+000,-1.1750286E+001,-1.2545760E+001, 1.2088996E-003, 1.2088996E-003
 3.4260577E+002, 3.3164454E+001,-8.8143901E+000,-2.8985533E+001, 4.2521617E-001, 2.7888106E-001, 0.0000000E+000, 0.0000000E+000,-3.7540231E+000,-3.9313722E+000, 1.2883267E-003, 1.2883267E-003
 3.4322049E+002, 3.1970970E+001,-7.9362484E+000,-3.3402458E+001, 5.5630883E-001, 2.6489053E-001, 0.0000000E+000, 0.0000000E+000,-7.9519193E+000,-8.5465377E+000, 1.1505476E-003, 1.1505476E-003
 3.4380560E+002, 2.7164935E+001,-6.8462407E+000,-2.5486055E+001, 6.0779718E-001, 2.0983394E-001, 0.0000000E+000, 0.0000000E+000,-3.9392641E+000,-4.3497295E+000, 1.0118008E-003, 1.0118008E-003
 3.4440665E+002, 3.0070255E+001,-7.6722730E+000,-2.7347020E+001, 8.0542785E-001, 2.5282592E-001, 0.0000000E+000, 0.0000000E+000,-3.6067008E+000,-3.8907839E+000, 1.0888653E-003, 1.0888653E-003
 3.4500287E+002, 3.1771491E+001,-8.0645827E+000,-2.1397048E+001, 9.5422002E-001, 7.6745983E-001, 0.0000000E+000, 0.0000000E+000, 3.4088250E+000, 4.0315404E+000, 1.3643800E-003, 1.3643800E-003
 3.4560330E+002, 1.2443679E+002,-3.4973971E+001,-1.1634567E+001, 6.8304071E-001, 2.3251675E+000, 0.0000000E+000, 0.0000000E+000, 7.9180705E+001, 8.0836456E+001, 7.3801238E-003, 7.3801238E-003
 3.4620193E+002, 1.2493910E+002,-3.3711898E+001,-6.7536403E+001,-3.9217874E+000, 7.7917313E-001, 0.0000000E+000, 0.0000000E+000, 2.2930122E+001, 2.0548187E+001, 3.3522285E-003, 3.3522285E-003
 3.4680295E+002, 6.8388238E+001,-1.8745146E+001,-7.4998238E+001,-2.9873627E+000, 6.2448581E-001, 0.0000000E+000, 0.0000000E+000,-2.7204038E+001,-2.7718023E+001, 2.1728001E-003, 2.1728001E-003
 3.4740738E+002, 5.9055039E+001,-1.5261217E+001,-6.7871714E+001,-1.4464155E+000, 4.9928859E-001, 0.0000000E+000, 0.0000000E+000,-2.4199759E+001,-2.5025019E+001, 1.9790633E-003, 1.9790633E-003
 3.4801547E+002, 5.6585443E+001,-1.4775628E+001,-4.6556474E+001,-5.3559569E-001, 7.3277726E-001, 0.0000000E+000, 0.0000000E+000,-5.6078556E+000,-4.5494769E+000, 4.1666892E-003, 4.1666892E-003
 3.4860016E+002, 1.8763118E+002,-5.4381643E+001,-4.2162433E+001,-1.1406565E+000, 1.6205252E+000, 0.0000000E+000, 0.0000000E+000, 8.9602369E+001, 9.1566975E+001, 7.1055952E-003, 7.1055952E-003
 3.4921118E+002, 1.4065832E+002,-3.7936291E+001,-1.1212054E+002,-6.6474150E+000, 1.4287647E+000, 0.0000000E+000, 0.0000000E+000,-1.1599252E+001,-1.4617158E+001, 4.4090159E-003, 4.4090159E-003
 3.4980850E+002, 8.4999569E+001,-2.1441424E+001,-9.4570174E+001,-2.7621640E+000, 1.5214782E+000, 0.0000000E+000, 0.0000000E+000,-3.2673736E+001,-3.2252714E+001, 3.6055550E-003, 3.6055550E-003
 3.5040930E+002, 1.6371192E+002,-4.5525929E+001,-6.9476273E+001,-2.3058957E+000, 2.0212373E+000, 0.0000000E+000, 0.0000000E+000, 4.5872636E+001, 4.8425055E+001, 6.3956671E-003, 6.3956671E-003
 3.5100375E+002, 1.2961206E+002,-3.4776986E+001,-1.0226076E+002,-4.9910339E+000, 9.7447881E-001, 0.0000000E+000, 0.0000000E+000,-8.9264386E+000,-1.1442243E+001, 3.3525939E-003, 3.3525939E-003
 3.5160452E+002, 1.0178968E+002,-2.8513524E+001,-9.5920534E+001,-2.7401812E+000, 1.0290338E+000, 0.0000000E+000, 0.0000000E+000,-2.5753697E+001,-2.4355524E+001, 5.8664291E-003, 5.8664291E-003
 3.5220303E+002, 1.1423056E+002,-3.0879205E+001,-8.3022360E+001,-2.6726692E+000, 9.6489772E-001, 0.0000000E+000, 0.0000000E+000,-3.5462250E-002,-1.3787772E+000, 3.6072409E-003, 3.6072409E-003
 3.5280081E+002, 8.1871900E+001,-2.2402398E+001,-8.9451096E+001,-2.3243936E+000, 6.9818683E-001, 0.0000000E+000, 0.0000000E+000,-3.0791670E+001,-3.1607801E+001, 2.6866618E-003, 2.6866618E-003
 3.5341513E+002, 6.4598191E+001,-1.6579092E+001,-5.9265492E+001,-1.0894513E+000, 6.0021355E-001, 0.0000000E+000, 0.0000000E+000,-1.1156594E+001,-1.1735630E+001, 2.8403708E-003, 2.8403708E-003
 3.5400446E+002, 8.8802561E+001,-2.5089290E+001,-5.7084923E+001,-6.5234987E-001, 7.9906192E-001, 0.0000000E+000, 0.0000000E+000, 6.2497693E+000, 6.7750607E+000, 3.5519738E-003, 3.5519738E-003
 3.5460367E+002, 1.6719189E+002,-4.4274461E+001,-5.0762522E+001,-1.5392290E+000, 2.3416316E+000, 0.0000000E+000, 0.0000000E+000, 7.2126041E+001, 7.2957313E+001, 7.6092619E-003, 7.6092619E-003
 3.5520114E+002, 1.5154573E+002,-4.2030633E+001,-1.1378205E+002,-5.7413340E+000, 1.0319262E+000, 0.0000000E+000, 0.0000000E+000,-5.5157191E+000,-8.9763536E+000, 3.7436018E-003, 3.7436018E-003
 3.5580872E+002, 1.1624128E+002,-3.3273894E+001,-1.0397621E+002,-3.1266210E+000, 1.0241851E+000, 0.0000000E+000, 0.0000000E+000,-2.3786850E+001,-2.3111265E+001, 3.3773430E-003, 3.3773430E-003
 3.5640598E+002, 1.0757879E+002,-2.8140180E+001,-8.6151993E+001,-2.6752317E+000, 1.2238644E+000, 0.0000000E+000, 0.0000000E+000,-7.9432836E+000,-8.1647489E+000, 5.3274947E-003, 5.3274947E-003
 3.5700394E+002, 1.4448542E+002,-4.0948326E+001,-8.8848345E+001,-2.8126771E+000, 1.1223684E+000, 0.0000000E+000, 0.0000000E+000, 1.2770309E+001, 1.2998437E+001, 4.4612604E-003, 4.4612604E-003
 3.5760962E+002, 9.0479349E+001,-2.3363454E+001,-8.7284476E+001,-3.7366783E+000, 6.8881878E-001, 0.0000000E+000, 0.0000000E+000,-2.0608230E+001,-2.3216440E+001, 3.3851215E-003, 3.3851215E-003
 3.5820306E+002, 1.6854378E+002,-4.9726504E+001,-7.2858340E+001,-1.6840873E+000, 1.2958602E+000, 0.0000000E+000, 0.0000000E+000, 4.1424161E+001, 4.5570706E+001, 7.8563617E-003, 7.8563617E-003
 3.5880203E+002, 1.4546143E+002,-4.0804968E+001,-1.2439547E+002,-6.6986358E+000, 9.4553816E-001, 0.0000000E+000, 0.0000000E+000,-2.1753451E+001,-2.5492105E+001, 3.3539824E-003, 3.3539824E-003
 3.5941025E+002, 9.8711973E+001,-2.7656073E+001,-9.1688649E+001,-2.2571053E+000, 8.7229671E-001, 0.0000000E+000, 0.0000000E+000,-2.2288499E+001,-2.2017557E+001, 2.9983626E-003, 2.9983626E-003
 3.6000211E+002, 9.2082724E+001,-2.4222293E+001,-7.9658758E+001,-1.9294761E+000, 7.1100605E-001, 0.0000000E+000, 0.0000000E+000,-1.1229427E+001,-1.3016797E+001, 2.5887528E-003, 2.5887528E-003
 3.6061441E+002, 7.5849932E+001,-2.1918709E+001,-6.8044077E+001,-1.2105291E+000, 5.9435230E-001, 0.0000000E+000, 0.0000000E+000,-1.5786691E+001,-1.4729031E+001, 2.5001077E-003, 2.5001077E-003
 3.6120200E+002, 1.3971182E+002,-3.7853583E+001,-5.1120553E+001,-1.0785717E+000, 1.4008386E+000, 0.0000000E+000, 0.0000000E+000, 4.9653050E+001, 5.1059952E+001, 8.4803741E-003, 8.4803741E-003
 3.6181140E+002, 2.4107626E+002,-6.7224762E+001,-1.0470633E+002,-4.1270530E+000, 2.4673709E+000, 0.0000000E+000, 0.0000000E+000, 7.0243867E+001, 6.7485486E+001, 7.4974085E-003, 7.4974085E-003
 3.6241214E+002, 1.2143484E+002,-3.3322292E+001,-1.5036352E+002,-6.7387012E+000, 9.5867234E-001, 0.0000000E+000, 0.0000000E+000,-6.6775711E+001,-6.8031001E+001, 3.6194171E-003, 3.6194171E-003
 3.6300327E+002, 1.1666323E+002,-3.1044363E+001,-9.1554723E+001,-3.1073844E+000, 1.0465386E+000, 0.0000000E+000, 0.0000000E+000,-6.4726361E+000,-7.9967036E+000, 3.5990791E-003, 3.5990791E-003
 3.6361426E+002, 6.6212416E+001,-1.8801500E+001,-8.9132847E+001,-1.8629866E+000, 6.9157432E-001, 0.0000000E+000, 0.0000000E+000,-4.3674171E+001,-4.2893343E+001, 3.0535106E-003, 3.0535106E-003
 3.6421133E+002, 1.5839442E+002,-4.1363713E+001,-4.5851259E+001,-6.6462892E-001, 2.2903502E+000, 0.0000000E+000, 0.0000000E+000, 7.0660477E+001, 7.2805168E+001, 8.8561696E-003, 8.8561696E-003
 3.6481097E+002, 2.1467014E+002,-6.1973804E+001,-1.1442630E+002,-5.7368859E+000, 1.4601456E+000, 0.0000000E+000, 0.0000000E+000, 3.6994284E+001, 3.3993301E+001, 5.4550568E-003, 5.4550568E-003
 3.6540463E+002, 1.5255655E+002,-4.2311149E+001,-1.3012892E+002,-4.6792292E+000, 2.4477766E+000, 0.0000000E+000, 0.0000000E+000,-2.2409383E+001,-2.2114976E+001, 5.7967858E-003, 5.7967858E-003
 3.6600790E+002, 1.5313792E+002,-4.2120727E+001,-1.1182190E+002,-4.3084503E+000, 1.3018638E+000, 0.0000000E+000, 0.0000000E+000,-1.2755751E+000,-3.8112935E+000, 4.2560270E-003, 4.2560270E-003
 3.6660580E+002, 9.2645085E+001,-2.5202529E+001,-1.0584841E+002,-3.6634823E+000, 7.9374073E-001, 0.0000000E+000, 0.0000000E+000,-4.0372272E+001,-4.1275597E+001, 3.0731525E-003, 3.0731525E-003
 3.6721378E+002, 1.1258447E+002,-3.0886341E+001,-8.1042759E+001,-1.0958868E+000, 1.1241710E+000, 0.0000000E+000, 0.0000000E+000, 1.3045310E+000, 6.8365341E-001, 3.8505990E-003, 3.8505990E-003
 3.6780667E+002, 1.3652395E+002,-3.7524389E+001,-7.4872171E+001,-2.1840662E+000, 1.4832875E+000, 0.0000000E+000, 0.0000000E+000, 2.2480901E+001, 2.3426612E+001, 8.1121845E-003, 8.1121845E-003
